2016-09-13 09:01:58,001 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@928] - Client attempting to establish new session at /0:0:0:0:0:0:0:1:50812
2016-09-13 09:01:58,003 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@673] - Established session 0x1571f2f6fa40029 with negotiated timeout 40000 for client /0:0:0:0:0:0:0:1:50812
2016-09-13 09:01:59,033 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x1571f2f6fa40029
2016-09-13 09:01:59,034 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1008] - Closed socket connection for client /0:0:0:0:0:0:0:1:50812 which had sessionid 0x1571f2f6fa40029
2016-09-13 09:01:59,700 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@192] - Accepted socket connection from /0:0:0:0:0:0:0:1:50813
2016-09-13 09:01:59,700 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@928] - Client attempting to establish new session at /0:0:0:0:0:0:0:1:50813
2016-09-13 09:01:59,701 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@673] - Established session 0x1571f2f6fa4002a with negotiated timeout 40000 for client /0:0:0:0:0:0:0:1:50813
2016-09-13 09:01:59,908 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@192] - Accepted socket connection from /0:0:0:0:0:0:0:1:50814
2016-09-13 09:01:59,909 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@928] - Client attempting to establish new session at /0:0:0:0:0:0:0:1:50814
2016-09-13 09:01:59,911 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@673] - Established session 0x1571f2f6fa4002b with negotiated timeout 40000 for client /0:0:0:0:0:0:0:1:50814
2016-09-13 09:02:14,003 [myid:] - INFO  [SessionTracker:ZooKeeperServer@358] - Expiring session 0x1571f2f6fa40028, timeout of 40000ms exceeded
2016-09-13 09:02:14,008 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x1571f2f6fa40028
2016-09-13 09:02:14,507 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x1571f2f6fa4002a
2016-09-13 09:02:14,508 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1008] - Closed socket connection for client /0:0:0:0:0:0:0:1:50813 which had sessionid 0x1571f2f6fa4002a
2016-09-13 09:02:14,881 [myid:] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@357] - caught end of stream exception
EndOfStreamException: Unable to read additional data from client sessionid 0x1571f2f6fa4002b, likely client has closed socket
	at org.apache.zookeeper.server.NIOServerCnxn.doIO(NIOServerCnxn.java:228)
	at org.apache.zookeeper.server.NIOServerCnxnFactory.run(NIOServerCnxnFactory.java:203)
	at java.lang.Thread.run(Thread.java:745)
2016-09-13 09:02:14,882 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1008] - Closed socket connection for client /0:0:0:0:0:0:0:1:50814 which had sessionid 0x1571f2f6fa4002b
2016-09-13 09:02:56,001 [myid:] - INFO  [SessionTracker:ZooKeeperServer@358] - Expiring session 0x1571f2f6fa4002b, timeout of 40000ms exceeded
2016-09-13 09:02:56,005 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x1571f2f6fa4002b
2016-09-13 09:07:17,496 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@192] - Accepted socket connection from /127.0.0.1:50962
2016-09-13 09:07:17,505 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@928] - Client attempting to establish new session at /127.0.0.1:50962
2016-09-13 09:07:17,507 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@673] - Established session 0x1571f2f6fa4002c with negotiated timeout 40000 for client /127.0.0.1:50962
2016-09-13 09:07:18,550 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x1571f2f6fa4002c
2016-09-13 09:07:18,551 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1008] - Closed socket connection for client /127.0.0.1:50962 which had sessionid 0x1571f2f6fa4002c
2016-09-13 09:07:19,451 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@192] - Accepted socket connection from /0:0:0:0:0:0:0:1:50963
2016-09-13 09:07:19,452 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@928] - Client attempting to establish new session at /0:0:0:0:0:0:0:1:50963
2016-09-13 09:07:19,453 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@673] - Established session 0x1571f2f6fa4002d with negotiated timeout 40000 for client /0:0:0:0:0:0:0:1:50963
2016-09-13 09:07:19,660 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@192] - Accepted socket connection from /0:0:0:0:0:0:0:1:50964
2016-09-13 09:07:19,662 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@928] - Client attempting to establish new session at /0:0:0:0:0:0:0:1:50964
2016-09-13 09:07:19,663 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@673] - Established session 0x1571f2f6fa4002e with negotiated timeout 40000 for client /0:0:0:0:0:0:0:1:50964
2016-09-13 09:10:44,107 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x1571f2f6fa4002d
2016-09-13 09:10:44,111 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1008] - Closed socket connection for client /0:0:0:0:0:0:0:1:50963 which had sessionid 0x1571f2f6fa4002d
2016-09-13 09:10:44,481 [myid:] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@357] - caught end of stream exception
EndOfStreamException: Unable to read additional data from client sessionid 0x1571f2f6fa4002e, likely client has closed socket
	at org.apache.zookeeper.server.NIOServerCnxn.doIO(NIOServerCnxn.java:228)
	at org.apache.zookeeper.server.NIOServerCnxnFactory.run(NIOServerCnxnFactory.java:203)
	at java.lang.Thread.run(Thread.java:745)
2016-09-13 09:10:44,482 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1008] - Closed socket connection for client /0:0:0:0:0:0:0:1:50964 which had sessionid 0x1571f2f6fa4002e
2016-09-13 09:11:14,003 [myid:] - INFO  [SessionTracker:ZooKeeperServer@358] - Expiring session 0x1571f2f6fa4002e, timeout of 40000ms exceeded
2016-09-13 09:11:14,003 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x1571f2f6fa4002e
2016-09-13 09:11:37,752 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@192] - Accepted socket connection from /127.0.0.1:51014
2016-09-13 09:11:37,766 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@928] - Client attempting to establish new session at /127.0.0.1:51014
2016-09-13 09:11:37,768 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@673] - Established session 0x1571f2f6fa4002f with negotiated timeout 40000 for client /127.0.0.1:51014
2016-09-13 09:11:37,791 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x1571f2f6fa4002f
2016-09-13 09:11:37,792 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1008] - Closed socket connection for client /127.0.0.1:51014 which had sessionid 0x1571f2f6fa4002f
2016-09-13 09:11:38,920 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@192] - Accepted socket connection from /0:0:0:0:0:0:0:1:51015
2016-09-13 09:11:38,920 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@928] - Client attempting to establish new session at /0:0:0:0:0:0:0:1:51015
2016-09-13 09:11:38,922 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@673] - Established session 0x1571f2f6fa40030 with negotiated timeout 40000 for client /0:0:0:0:0:0:0:1:51015
2016-09-13 09:11:39,086 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@192] - Accepted socket connection from /127.0.0.1:51016
2016-09-13 09:11:39,087 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@928] - Client attempting to establish new session at /127.0.0.1:51016
2016-09-13 09:11:39,088 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@673] - Established session 0x1571f2f6fa40031 with negotiated timeout 40000 for client /127.0.0.1:51016
2016-09-13 09:13:54,103 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x1571f2f6fa40030
2016-09-13 09:13:54,104 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1008] - Closed socket connection for client /0:0:0:0:0:0:0:1:51015 which had sessionid 0x1571f2f6fa40030
2016-09-13 09:13:54,480 [myid:] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@357] - caught end of stream exception
EndOfStreamException: Unable to read additional data from client sessionid 0x1571f2f6fa40031, likely client has closed socket
	at org.apache.zookeeper.server.NIOServerCnxn.doIO(NIOServerCnxn.java:228)
	at org.apache.zookeeper.server.NIOServerCnxnFactory.run(NIOServerCnxnFactory.java:203)
	at java.lang.Thread.run(Thread.java:745)
2016-09-13 09:13:54,481 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1008] - Closed socket connection for client /127.0.0.1:51016 which had sessionid 0x1571f2f6fa40031
2016-09-13 09:14:20,801 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@192] - Accepted socket connection from /127.0.0.1:51047
2016-09-13 09:14:20,807 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@928] - Client attempting to establish new session at /127.0.0.1:51047
2016-09-13 09:14:20,808 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@673] - Established session 0x1571f2f6fa40032 with negotiated timeout 40000 for client /127.0.0.1:51047
2016-09-13 09:14:21,836 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x1571f2f6fa40032
2016-09-13 09:14:21,841 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1008] - Closed socket connection for client /127.0.0.1:51047 which had sessionid 0x1571f2f6fa40032
2016-09-13 09:14:22,529 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@192] - Accepted socket connection from /0:0:0:0:0:0:0:1:51048
2016-09-13 09:14:22,529 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@928] - Client attempting to establish new session at /0:0:0:0:0:0:0:1:51048
2016-09-13 09:14:22,531 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@673] - Established session 0x1571f2f6fa40033 with negotiated timeout 40000 for client /0:0:0:0:0:0:0:1:51048
2016-09-13 09:14:22,693 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@192] - Accepted socket connection from /0:0:0:0:0:0:0:1:51049
2016-09-13 09:14:22,694 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@928] - Client attempting to establish new session at /0:0:0:0:0:0:0:1:51049
2016-09-13 09:14:22,694 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@673] - Established session 0x1571f2f6fa40034 with negotiated timeout 40000 for client /0:0:0:0:0:0:0:1:51049
2016-09-13 09:14:34,003 [myid:] - INFO  [SessionTracker:ZooKeeperServer@358] - Expiring session 0x1571f2f6fa40031, timeout of 40000ms exceeded
2016-09-13 09:14:34,004 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x1571f2f6fa40031
2016-09-13 09:14:49,822 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x1571f2f6fa40033
2016-09-13 09:14:49,825 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1008] - Closed socket connection for client /0:0:0:0:0:0:0:1:51048 which had sessionid 0x1571f2f6fa40033
2016-09-13 09:14:50,194 [myid:] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@357] - caught end of stream exception
EndOfStreamException: Unable to read additional data from client sessionid 0x1571f2f6fa40034, likely client has closed socket
	at org.apache.zookeeper.server.NIOServerCnxn.doIO(NIOServerCnxn.java:228)
	at org.apache.zookeeper.server.NIOServerCnxnFactory.run(NIOServerCnxnFactory.java:203)
	at java.lang.Thread.run(Thread.java:745)
2016-09-13 09:14:50,195 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1008] - Closed socket connection for client /0:0:0:0:0:0:0:1:51049 which had sessionid 0x1571f2f6fa40034
2016-09-13 09:14:55,804 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@192] - Accepted socket connection from /127.0.0.1:51057
2016-09-13 09:14:55,813 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@928] - Client attempting to establish new session at /127.0.0.1:51057
2016-09-13 09:14:55,818 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@673] - Established session 0x1571f2f6fa40035 with negotiated timeout 40000 for client /127.0.0.1:51057
2016-09-13 09:14:55,848 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x1571f2f6fa40035
2016-09-13 09:14:55,849 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1008] - Closed socket connection for client /127.0.0.1:51057 which had sessionid 0x1571f2f6fa40035
2016-09-13 09:14:56,634 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@192] - Accepted socket connection from /0:0:0:0:0:0:0:1:51058
2016-09-13 09:14:56,635 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@928] - Client attempting to establish new session at /0:0:0:0:0:0:0:1:51058
2016-09-13 09:14:56,639 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@673] - Established session 0x1571f2f6fa40036 with negotiated timeout 40000 for client /0:0:0:0:0:0:0:1:51058
2016-09-13 09:14:56,800 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@192] - Accepted socket connection from /0:0:0:0:0:0:0:1:51059
2016-09-13 09:14:56,800 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@928] - Client attempting to establish new session at /0:0:0:0:0:0:0:1:51059
2016-09-13 09:14:56,801 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@673] - Established session 0x1571f2f6fa40037 with negotiated timeout 40000 for client /0:0:0:0:0:0:0:1:51059
2016-09-13 09:15:07,790 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x1571f2f6fa40036
2016-09-13 09:15:07,792 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1008] - Closed socket connection for client /0:0:0:0:0:0:0:1:51058 which had sessionid 0x1571f2f6fa40036
2016-09-13 09:15:08,161 [myid:] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@357] - caught end of stream exception
EndOfStreamException: Unable to read additional data from client sessionid 0x1571f2f6fa40037, likely client has closed socket
	at org.apache.zookeeper.server.NIOServerCnxn.doIO(NIOServerCnxn.java:228)
	at org.apache.zookeeper.server.NIOServerCnxnFactory.run(NIOServerCnxnFactory.java:203)
	at java.lang.Thread.run(Thread.java:745)
2016-09-13 09:15:08,162 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1008] - Closed socket connection for client /0:0:0:0:0:0:0:1:51059 which had sessionid 0x1571f2f6fa40037
2016-09-13 09:15:12,402 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@192] - Accepted socket connection from /0:0:0:0:0:0:0:1:51063
2016-09-13 09:15:12,412 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@928] - Client attempting to establish new session at /0:0:0:0:0:0:0:1:51063
2016-09-13 09:15:12,417 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@673] - Established session 0x1571f2f6fa40038 with negotiated timeout 40000 for client /0:0:0:0:0:0:0:1:51063
2016-09-13 09:15:13,449 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x1571f2f6fa40038
2016-09-13 09:15:13,450 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1008] - Closed socket connection for client /0:0:0:0:0:0:0:1:51063 which had sessionid 0x1571f2f6fa40038
2016-09-13 09:15:13,996 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@192] - Accepted socket connection from /0:0:0:0:0:0:0:1:51064
2016-09-13 09:15:13,996 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@928] - Client attempting to establish new session at /0:0:0:0:0:0:0:1:51064
2016-09-13 09:15:14,001 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@673] - Established session 0x1571f2f6fa40039 with negotiated timeout 40000 for client /0:0:0:0:0:0:0:1:51064
2016-09-13 09:15:14,176 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@192] - Accepted socket connection from /127.0.0.1:51065
2016-09-13 09:15:14,176 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@928] - Client attempting to establish new session at /127.0.0.1:51065
2016-09-13 09:15:14,177 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@673] - Established session 0x1571f2f6fa4003a with negotiated timeout 40000 for client /127.0.0.1:51065
2016-09-13 09:15:27,158 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x1571f2f6fa40039
2016-09-13 09:15:27,162 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1008] - Closed socket connection for client /0:0:0:0:0:0:0:1:51064 which had sessionid 0x1571f2f6fa40039
2016-09-13 09:15:27,534 [myid:] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@357] - caught end of stream exception
EndOfStreamException: Unable to read additional data from client sessionid 0x1571f2f6fa4003a, likely client has closed socket
	at org.apache.zookeeper.server.NIOServerCnxn.doIO(NIOServerCnxn.java:228)
	at org.apache.zookeeper.server.NIOServerCnxnFactory.run(NIOServerCnxnFactory.java:203)
	at java.lang.Thread.run(Thread.java:745)
2016-09-13 09:15:27,535 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1008] - Closed socket connection for client /127.0.0.1:51065 which had sessionid 0x1571f2f6fa4003a
2016-09-13 09:15:30,000 [myid:] - INFO  [SessionTracker:ZooKeeperServer@358] - Expiring session 0x1571f2f6fa40034, timeout of 40000ms exceeded
2016-09-13 09:15:30,001 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x1571f2f6fa40034
2016-09-13 09:15:31,881 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@192] - Accepted socket connection from /127.0.0.1:51073
2016-09-13 09:15:31,898 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@928] - Client attempting to establish new session at /127.0.0.1:51073
2016-09-13 09:15:31,904 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@673] - Established session 0x1571f2f6fa4003b with negotiated timeout 40000 for client /127.0.0.1:51073
2016-09-13 09:15:32,930 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x1571f2f6fa4003b
2016-09-13 09:15:32,935 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1008] - Closed socket connection for client /127.0.0.1:51073 which had sessionid 0x1571f2f6fa4003b
2016-09-13 09:15:33,509 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@192] - Accepted socket connection from /0:0:0:0:0:0:0:1:51074
2016-09-13 09:15:33,510 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@928] - Client attempting to establish new session at /0:0:0:0:0:0:0:1:51074
2016-09-13 09:15:33,515 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@673] - Established session 0x1571f2f6fa4003c with negotiated timeout 40000 for client /0:0:0:0:0:0:0:1:51074
2016-09-13 09:15:33,722 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@192] - Accepted socket connection from /127.0.0.1:51075
2016-09-13 09:15:33,722 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@928] - Client attempting to establish new session at /127.0.0.1:51075
2016-09-13 09:15:33,723 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@673] - Established session 0x1571f2f6fa4003d with negotiated timeout 40000 for client /127.0.0.1:51075
2016-09-13 09:15:42,984 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x1571f2f6fa4003c
2016-09-13 09:15:42,987 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1008] - Closed socket connection for client /0:0:0:0:0:0:0:1:51074 which had sessionid 0x1571f2f6fa4003c
2016-09-13 09:15:43,364 [myid:] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@357] - caught end of stream exception
EndOfStreamException: Unable to read additional data from client sessionid 0x1571f2f6fa4003d, likely client has closed socket
	at org.apache.zookeeper.server.NIOServerCnxn.doIO(NIOServerCnxn.java:228)
	at org.apache.zookeeper.server.NIOServerCnxnFactory.run(NIOServerCnxnFactory.java:203)
	at java.lang.Thread.run(Thread.java:745)
2016-09-13 09:15:43,365 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1008] - Closed socket connection for client /127.0.0.1:51075 which had sessionid 0x1571f2f6fa4003d
2016-09-13 09:15:47,886 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@192] - Accepted socket connection from /0:0:0:0:0:0:0:1:51080
2016-09-13 09:15:47,899 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@928] - Client attempting to establish new session at /0:0:0:0:0:0:0:1:51080
2016-09-13 09:15:47,904 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@673] - Established session 0x1571f2f6fa4003e with negotiated timeout 40000 for client /0:0:0:0:0:0:0:1:51080
2016-09-13 09:15:47,938 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x1571f2f6fa4003e
2016-09-13 09:15:47,940 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1008] - Closed socket connection for client /0:0:0:0:0:0:0:1:51080 which had sessionid 0x1571f2f6fa4003e
2016-09-13 09:15:48,005 [myid:] - INFO  [SessionTracker:ZooKeeperServer@358] - Expiring session 0x1571f2f6fa40037, timeout of 40000ms exceeded
2016-09-13 09:15:48,005 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x1571f2f6fa40037
2016-09-13 09:15:48,621 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@192] - Accepted socket connection from /0:0:0:0:0:0:0:1:51081
2016-09-13 09:15:48,622 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@928] - Client attempting to establish new session at /0:0:0:0:0:0:0:1:51081
2016-09-13 09:15:48,623 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@673] - Established session 0x1571f2f6fa4003f with negotiated timeout 40000 for client /0:0:0:0:0:0:0:1:51081
2016-09-13 09:15:48,794 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@192] - Accepted socket connection from /0:0:0:0:0:0:0:1:51082
2016-09-13 09:15:48,794 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@928] - Client attempting to establish new session at /0:0:0:0:0:0:0:1:51082
2016-09-13 09:15:48,795 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@673] - Established session 0x1571f2f6fa40040 with negotiated timeout 40000 for client /0:0:0:0:0:0:0:1:51082
2016-09-13 09:16:02,407 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x1571f2f6fa4003f
2016-09-13 09:16:02,410 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1008] - Closed socket connection for client /0:0:0:0:0:0:0:1:51081 which had sessionid 0x1571f2f6fa4003f
2016-09-13 09:16:02,778 [myid:] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@357] - caught end of stream exception
EndOfStreamException: Unable to read additional data from client sessionid 0x1571f2f6fa40040, likely client has closed socket
	at org.apache.zookeeper.server.NIOServerCnxn.doIO(NIOServerCnxn.java:228)
	at org.apache.zookeeper.server.NIOServerCnxnFactory.run(NIOServerCnxnFactory.java:203)
	at java.lang.Thread.run(Thread.java:745)
